candidate_id,age,age_group,gender,nationality,education_level,field_of_study,university_tier,years_of_experience,relevant_experience_years,current_salary,num_previous_jobs,skill_match_score,num_certifications,has_leadership_experience,interview_score,distance_from_office,job_role_applied,application_source,hired
6709,43,Over 40,Male,European,Master,Engineering,Tier 2,18.15,20.65,165322.43,6,1.0,3,1,96.3,51.84,DevOps Engineer,LinkedIn,1
6710,29,Under 30,Male,European,High School,Arts/Humanities,Unknown,10.6,13.67,123953.45,5,1.0,2,1,85.3,80.62,Cloud Architect,Referral,0
6711,40,30-40,Female,Indian,Master,Other,Tier 2,12.1,11.83,98319.05,1,1.0,5,0,85.6,24.74,Cyber Security Analyst,LinkedIn,0
6712,43,Over 40,Male,Asian (other),Master,Engineering,Tier 3,7.74,8.22,140231.75,5,1.0,1,1,81.6,93.4,HR Specialist,LinkedIn,1
6713,43,Over 40,Female,Asian (other),Bachelor,Engineering,Tier 3,9.47,11.58,147104.35,2,0.737,3,1,79.5,124.2,Cyber Security Analyst,LinkedIn,0
6714,34,30-40,Female,American,Master,Engineering,Tier 1 (Top),9.3,9.27,117569.95,4,0.692,1,0,90.0,18.51,Product Manager,LinkedIn,0
6715,21,Under 30,Male,Indian,PhD,Arts/Humanities,Tier 2,8.93,9.08,160385.12,4,0.975,1,1,92.7,38.36,Data Scientist,LinkedIn,1
6716,35,30-40,Female,Other,Master,Engineering,Unknown,7.6,10.38,109228.34,5,1.0,2,0,85.1,40.94,Cyber Security Analyst,Job Portal,0
6717,40,30-40,Male,European,Bachelor,Engineering,Tier 3,8.38,8.25,77843.72,4,0.729,1,0,71.9,81.84,Data Analyst,Job Portal,0
6718,31,30-40,Male,Indian,Bachelor,Computer Science,Tier 2,9.23,7.91,74631.11,5,0.757,3,0,68.6,67.73,HR Specialist,LinkedIn,0
6719,45,Over 40,Male,European,Bachelor,Engineering,Tier 2,14.23,12.84,164042.04,2,0.751,2,1,84.0,31.17,Data Analyst,LinkedIn,1
6720,38,30-40,Male,American,Bachelor,Computer Science,Tier 2,6.95,8.88,79802.51,4,0.86,2,0,68.8,122.88,DevOps Engineer,LinkedIn,1
6721,36,30-40,Male,European,PhD,Engineering,Tier 3,5.86,6.68,104841.45,4,0.966,3,1,98.0,154.65,Data Analyst,LinkedIn,1
6722,40,30-40,Non-binary/Other,American,Bachelor,Engineering,Tier 1 (Top),8.67,10.31,123281.27,2,1.0,3,0,82.0,138.95,Data Scientist,Job Portal,0
6723,34,30-40,Male,American,Master,Computer Science,Tier 2,14.18,14.53,126006.19,1,0.794,2,0,98.0,87.55,Data Scientist,Other,1
6724,21,Under 30,Female,Asian (other),Bachelor,Computer Science,Tier 2,4.0,3.81,77773.89,8,0.847,1,0,97.4,163.91,Data Analyst,LinkedIn,0
6725,28,Under 30,Male,European,Bachelor,Engineering,Tier 2,5.78,6.91,70658.94,2,0.676,2,0,84.5,78.35,Cyber Security Analyst,Job Portal,0
6726,41,Over 40,Male,Indian,High School,Other,Tier 3,6.9,8.87,91441.95,3,0.464,3,0,67.1,84.19,Cloud Architect,Company Website,0
6727,25,Under 30,Male,Indian,Bachelor,Engineering,Tier 3,4.84,4.92,117297.73,0,0.872,2,0,52.0,31.03,Software Engineer,Company Website,0
6728,30,30-40,Female,Indian,Bachelor,Computer Science,Tier 1 (Top),5.42,5.43,78583.31,2,0.754,2,1,97.2,49.87,Product Manager,LinkedIn,0
6729,23,Under 30,Male,American,Master,Engineering,Tier 2,23.6,24.86,186330.74,5,1.0,2,1,98.0,112.78,Cloud Architect,LinkedIn,1
6730,46,Over 40,Male,Indian,Master,Other,Tier 3,13.59,11.54,139276.98,3,0.922,3,0,96.5,100.01,Network Administrator,LinkedIn,0
6731,45,Over 40,Female,European,High School,Engineering,Tier 3,13.79,12.32,123007.69,1,0.697,4,0,78.4,65.65,Marketing Specialist,Job Portal,0
6732,24,Under 30,Female,Indian,Bachelor,Computer Science,Tier 3,14.41,13.52,121804.35,3,0.878,2,1,70.8,62.68,Product Manager,Company Website,0
6733,33,30-40,Male,European,Master,Business,Tier 2,6.55,9.58,102579.5,1,0.728,2,1,72.4,98.85,Cloud Architect,Referral,0
6734,26,Under 30,Female,Asian (other),Master,Computer Science,Tier 1 (Top),1.54,1.0,60000.0,7,0.527,2,0,84.7,102.46,Data Analyst,Job Portal,0
6735,36,30-40,Female,Indian,Bachelor,Computer Science,Tier 2,14.82,15.2,206111.7,2,1.0,5,0,93.1,55.9,Cyber Security Analyst,LinkedIn,0
6736,36,30-40,Female,European,Bachelor,Computer Science,Tier 3,6.65,4.51,58662.84,6,0.759,1,0,89.1,50.46,Software Engineer,Company Website,0
6737,38,30-40,Male,Other,Bachelor,Computer Science,Tier 2,13.64,15.64,120179.69,2,0.731,2,0,94.6,103.17,Cloud Architect,LinkedIn,0
6738,34,30-40,Male,Indian,Bachelor,Business,Tier 3,9.64,10.14,106244.98,2,0.884,3,1,96.8,28.12,Data Scientist,Referral,1
6739,55,Over 40,Male,African,High School,Engineering,Tier 1 (Top),22.86,23.66,151080.97,4,0.612,2,1,86.0,129.69,Network Administrator,Company Website,0
6740,23,Under 30,Female,European,Bachelor,Business,Tier 2,16.82,15.02,182779.97,3,1.0,0,1,94.6,69.1,Data Analyst,Company Website,0
6741,21,Under 30,Male,European,Master,Engineering,Tier 2,6.41,9.75,145661.79,3,0.72,3,0,81.7,67.01,Cloud Architect,Other,0
6742,28,Under 30,Non-binary/Other,Indian,Bachelor,Engineering,Tier 1 (Top),2.82,2.28,80597.49,3,0.876,5,0,70.4,38.79,Product Manager,Company Website,0
6743,21,Under 30,Male,Asian (other),Master,Engineering,Tier 3,4.34,2.77,67759.04,5,0.39,0,0,72.9,75.21,Software Engineer,Job Portal,0
6744,21,Under 30,Male,American,Bachelor,Engineering,Tier 2,13.47,15.46,126710.11,5,0.912,1,1,80.1,82.55,Cloud Architect,LinkedIn,1
6745,23,Under 30,Male,Asian (other),Master,Computer Science,Tier 2,4.1,4.96,113315.04,6,0.736,2,0,74.9,83.02,DevOps Engineer,LinkedIn,0
6746,24,Under 30,Male,Asian (other),Master,Business,Tier 1 (Top),3.65,0.5,125172.94,6,0.908,0,0,98.0,217.06,HR Specialist,Referral,0
6747,24,Under 30,Female,American,Master,Other,Tier 2,12.68,14.18,107701.79,3,0.883,0,1,82.3,69.3,Software Engineer,Company Website,1
6748,36,30-40,Female,Indian,Master,Engineering,Tier 1 (Top),7.87,8.3,132844.03,4,0.44,0,0,72.8,82.88,Data Scientist,Job Portal,1
6749,27,Under 30,Female,Indian,Master,Engineering,Tier 1 (Top),17.11,18.11,133296.37,3,1.0,2,1,77.5,58.71,Software Engineer,LinkedIn,1
6750,30,30-40,Female,Indian,Bachelor,Computer Science,Tier 1 (Top),2.21,1.5,136152.99,4,0.865,3,1,92.6,67.6,Software Engineer,LinkedIn,0
6751,39,30-40,Female,African,Bachelor,Other,Tier 1 (Top),11.11,9.3,162937.23,4,0.681,1,0,82.4,21.03,Product Manager,Job Portal,0
6752,25,Under 30,Non-binary/Other,Indian,Master,Other,Unknown,15.47,16.54,136988.04,4,0.862,2,1,78.8,96.73,Product Manager,Job Portal,0
6753,29,Under 30,Male,American,Master,Arts/Humanities,Tier 2,17.14,18.13,158117.01,5,1.0,4,0,78.4,73.66,Cloud Architect,Company Website,1
6754,34,30-40,Female,Indian,Bachelor,Computer Science,Tier 3,4.35,3.65,120044.53,4,0.682,1,0,91.4,141.84,Software Engineer,Company Website,1
6755,21,Under 30,Female,African,Master,Other,Tier 3,4.6,3.32,92313.3,6,1.0,0,0,70.4,200.11,Software Engineer,Job Portal,0
6756,21,Under 30,Female,American,Bachelor,Computer Science,Tier 3,9.62,11.16,102122.44,3,1.0,1,1,79.8,97.27,Cyber Security Analyst,Company Website,0
6757,34,30-40,Female,Other,Bachelor,Engineering,Tier 1 (Top),5.86,3.2,84372.08,7,0.576,1,1,84.6,63.97,Marketing Specialist,Job Portal,0
6758,35,30-40,Non-binary/Other,Asian (other),Master,Engineering,Tier 2,10.86,9.68,130745.02,3,1.0,2,0,85.3,33.69,Software Engineer,Other,1
6759,48,Over 40,Female,African,Bachelor,Arts/Humanities,Tier 2,16.67,18.37,129715.35,4,0.79,1,0,87.7,131.1,Cloud Architect,Job Portal,0
6760,33,30-40,Male,Indian,Bachelor,Arts/Humanities,Tier 2,16.34,16.76,149890.42,4,0.651,1,0,69.2,42.61,Data Scientist,LinkedIn,1
6761,38,30-40,Male,Indian,Bachelor,Arts/Humanities,Tier 2,15.24,13.58,166908.66,3,0.977,2,1,62.2,153.91,Data Analyst,LinkedIn,0
6762,30,30-40,Female,Indian,PhD,Other,Tier 2,13.56,13.13,167726.23,4,0.9,3,1,84.4,22.04,Data Scientist,Company Website,1
6763,34,30-40,Female,American,PhD,Engineering,Tier 3,8.52,9.18,220000.0,3,1.0,0,0,75.9,10.66,Data Scientist,Company Website,0
6764,45,Over 40,Male,Asian (other),High School,Arts/Humanities,Tier 1 (Top),16.07,17.57,134224.99,5,0.906,0,1,78.0,20.69,Software Engineer,LinkedIn,0
6765,21,Under 30,Male,Indian,Bachelor,Computer Science,Tier 3,7.92,9.42,143561.19,5,0.924,2,0,84.2,105.55,Software Engineer,Job Portal,0
6766,35,30-40,Male,Indian,High School,Engineering,Tier 1 (Top),6.39,6.69,77026.39,3,0.692,4,0,47.0,179.5,Cloud Architect,Referral,0
6767,49,Over 40,Female,European,Master,Computer Science,Tier 3,14.33,14.93,152349.65,4,0.929,1,0,77.1,41.7,Software Engineer,LinkedIn,0
6768,34,30-40,Male,Indian,Master,Other,Tier 3,7.35,8.38,155343.07,3,0.955,2,0,85.4,84.09,Product Manager,Job Portal,0
6769,45,Over 40,Female,American,Bachelor,Other,Tier 1 (Top),9.68,8.49,117782.36,6,0.8,1,0,81.7,90.19,HR Specialist,Company Website,0
6770,26,Under 30,Male,Indian,Master,Computer Science,Tier 3,5.33,4.76,80312.65,1,0.878,3,0,70.8,196.31,Software Engineer,Job Portal,0
6771,31,30-40,Male,European,Master,Engineering,Tier 2,2.29,1.87,66769.39,7,0.929,0,1,98.0,90.97,Marketing Specialist,LinkedIn,1
6772,32,30-40,Female,American,Bachelor,Engineering,Unknown,19.32,21.82,146305.57,4,0.769,1,0,86.8,93.71,DevOps Engineer,LinkedIn,0
6773,21,Under 30,Male,European,Bachelor,Engineering,Tier 1 (Top),4.44,4.57,144462.82,5,0.745,3,0,85.1,112.76,Software Engineer,Job Portal,0
6774,22,Under 30,Male,Indian,Bachelor,Engineering,Tier 3,1.6,2.62,51143.14,3,0.715,3,0,92.0,38.45,Software Engineer,Company Website,0
6775,23,Under 30,Male,Indian,Bachelor,Computer Science,Tier 1 (Top),5.18,5.43,98661.94,7,0.371,3,0,76.5,147.39,Marketing Specialist,LinkedIn,0
6776,38,30-40,Male,Asian (other),Bachelor,Computer Science,Tier 2,13.61,12.37,129765.4,2,1.0,1,1,95.1,39.45,Software Engineer,Company Website,1
6777,38,30-40,Female,Asian (other),Bachelor,Engineering,Tier 2,11.64,12.47,98258.03,5,0.797,2,0,78.3,123.73,Data Analyst,Job Portal,0
6778,34,30-40,Male,European,Bachelor,Computer Science,Tier 2,8.01,7.42,142701.72,4,0.826,0,0,80.7,95.08,Data Scientist,Company Website,0
6779,38,30-40,Female,European,High School,Engineering,Tier 2,14.74,13.82,138413.96,5,1.0,1,0,85.1,230.06,Software Engineer,Company Website,0
6780,30,30-40,Male,Indian,Master,Engineering,Tier 3,11.53,11.8,155760.43,2,0.826,0,0,89.3,9.75,Data Scientist,Company Website,0
6781,41,Over 40,Female,African,PhD,Arts/Humanities,Tier 3,6.25,3.45,158868.3,3,0.764,1,0,69.4,54.72,Marketing Specialist,Company Website,0
6782,32,30-40,Female,Asian (other),Master,Business,Tier 2,17.95,15.49,166262.61,5,1.0,1,1,64.5,61.18,HR Specialist,Company Website,1
6783,32,30-40,Non-binary/Other,European,Master,Business,Tier 2,6.55,8.05,167526.92,4,0.725,2,0,69.8,117.53,Software Engineer,LinkedIn,1
6784,29,Under 30,Female,Other,Master,Computer Science,Tier 2,4.72,3.34,78636.41,1,0.434,1,1,80.4,82.31,Marketing Specialist,Job Portal,0
6785,37,30-40,Male,Indian,Bachelor,Computer Science,Tier 2,15.26,14.61,142461.99,3,0.782,1,0,89.7,20.42,Network Administrator,Job Portal,0
6786,28,Under 30,Male,European,Bachelor,Other,Tier 1 (Top),6.48,5.72,111249.48,4,0.713,2,1,98.0,72.25,DevOps Engineer,LinkedIn,0
6787,39,30-40,Female,Other,Bachelor,Engineering,Tier 3,6.27,7.77,69091.75,3,0.973,1,0,98.0,25.49,Software Engineer,Job Portal,1
6788,22,Under 30,Male,Indian,Bachelor,Engineering,Tier 3,3.71,3.35,146467.15,3,0.783,1,0,85.6,44.29,Software Engineer,LinkedIn,0
6789,23,Under 30,Male,Indian,Master,Other,Tier 2,12.74,12.77,150064.72,2,0.78,0,1,85.2,79.79,Data Scientist,Company Website,0
6790,37,30-40,Male,Asian (other),Bachelor,Computer Science,Tier 3,7.29,6.62,87073.25,3,0.811,0,1,87.2,87.65,DevOps Engineer,Company Website,0
6791,31,30-40,Male,Indian,Master,Engineering,Unknown,10.72,10.67,142157.82,3,0.861,3,0,89.7,152.84,Data Scientist,Job Portal,0
6792,28,Under 30,Male,African,Bachelor,Computer Science,Tier 3,2.26,3.51,110095.27,4,0.798,1,0,83.5,23.64,Cloud Architect,LinkedIn,0
6793,39,30-40,Male,Indian,Bachelor,Engineering,Tier 3,17.89,16.91,169678.93,3,0.936,6,0,73.5,56.6,Cyber Security Analyst,Other,0
6794,27,Under 30,Male,European,PhD,Computer Science,Tier 2,17.54,16.62,159699.83,4,0.753,2,0,92.5,59.4,HR Specialist,Company Website,0
6795,30,30-40,Female,Indian,Bachelor,Computer Science,Tier 2,8.49,7.11,103404.3,2,0.991,1,1,95.0,83.11,HR Specialist,Company Website,1
6796,43,Over 40,Male,Indian,Bachelor,Engineering,Tier 2,9.33,9.46,213719.05,2,1.0,1,1,98.0,71.77,DevOps Engineer,Company Website,0
6797,44,Over 40,Female,African,High School,Arts/Humanities,Tier 2,16.06,18.27,161856.09,2,0.804,2,0,97.8,72.79,Cyber Security Analyst,Job Portal,0
6798,44,Over 40,Male,Asian (other),Bachelor,Other,Tier 3,11.14,13.9,119598.23,4,0.945,4,1,85.6,42.15,Cyber Security Analyst,LinkedIn,1
6799,29,Under 30,Female,Indian,Master,Business,Unknown,6.9,6.22,101631.02,7,0.756,3,0,64.0,8.23,Software Engineer,LinkedIn,0
6800,41,Over 40,Male,Indian,Master,Engineering,Tier 1 (Top),5.17,4.28,113281.43,6,0.511,0,0,57.9,58.42,Data Analyst,Referral,0
6801,24,Under 30,Male,Asian (other),Bachelor,Arts/Humanities,Tier 2,4.86,1.85,52088.38,3,0.784,0,0,83.9,30.39,Data Analyst,Company Website,0
6802,24,Under 30,Male,African,Master,Engineering,Tier 2,4.97,5.47,79423.2,3,0.943,1,1,98.0,92.95,Data Scientist,Company Website,1
6803,21,Under 30,Male,Asian (other),Master,Engineering,Tier 3,6.55,5.73,106553.97,5,0.983,2,1,81.4,109.1,Software Engineer,Job Portal,0
6804,45,Over 40,Female,European,Bachelor,Computer Science,Tier 2,26.3,28.68,220000.0,2,1.0,3,0,98.0,146.25,Cyber Security Analyst,Job Portal,1
6805,25,Under 30,Female,Indian,Bachelor,Arts/Humanities,Tier 2,6.12,5.95,100520.56,4,0.771,0,0,61.0,13.34,Data Analyst,Job Portal,0
6806,30,30-40,Male,African,Master,Engineering,Tier 2,16.97,15.75,137925.01,3,1.0,1,0,66.5,138.48,DevOps Engineer,Company Website,1
6807,24,Under 30,Male,Asian (other),Master,Other,Tier 3,4.5,5.7,86433.49,5,0.887,2,0,49.2,83.73,Software Engineer,LinkedIn,0
6808,37,30-40,Male,American,Bachelor,Arts/Humanities,Tier 2,6.14,5.09,189340.38,6,0.669,3,0,70.6,52.28,Software Engineer,LinkedIn,0
6809,28,Under 30,Male,American,Bachelor,Engineering,Tier 3,6.92,6.38,129228.3,3,0.891,2,0,80.5,71.69,Cyber Security Analyst,Company Website,1
6810,21,Under 30,Male,European,Bachelor,Arts/Humanities,Tier 1 (Top),16.42,15.31,130805.29,2,1.0,1,0,75.4,138.03,Marketing Specialist,Job Portal,0
6811,35,30-40,Non-binary/Other,Asian (other),Bachelor,Engineering,Tier 3,18.51,19.5,123472.86,4,0.877,3,1,81.8,33.36,Software Engineer,Other,0
6812,21,Under 30,Male,Asian (other),Bachelor,Computer Science,Tier 2,5.04,2.37,124329.47,2,0.78,2,0,85.2,1.24,Marketing Specialist,Company Website,0
6813,25,Under 30,Female,African,PhD,Engineering,Tier 3,13.15,11.66,178327.66,3,0.878,1,0,94.3,114.33,Software Engineer,Job Portal,1
6814,21,Under 30,Female,American,Master,Other,Tier 3,3.83,3.56,98092.23,5,0.711,1,0,75.5,79.93,Software Engineer,Job Portal,0
6815,21,Under 30,Female,European,Master,Other,Tier 1 (Top),14.78,13.86,131577.78,3,0.801,1,0,98.0,52.58,Software Engineer,LinkedIn,0
6816,33,30-40,Male,African,Bachelor,Engineering,Tier 1 (Top),18.41,18.85,184847.9,2,1.0,4,1,75.5,75.87,Software Engineer,Referral,1
6817,21,Under 30,Female,Indian,High School,Engineering,Tier 2,2.77,2.72,93379.3,4,0.903,1,1,79.7,29.72,Network Administrator,Other,0
6818,21,Under 30,Female,American,High School,Computer Science,Tier 1 (Top),7.35,7.54,73985.17,6,0.578,3,0,93.5,108.72,Data Scientist,Job Portal,0
6819,31,30-40,Male,European,Bachelor,Engineering,Tier 3,9.1,8.82,110061.12,6,1.0,3,0,57.6,126.86,Product Manager,LinkedIn,0
6820,27,Under 30,Male,Other,Bachelor,Other,Unknown,4.5,5.3,119421.7,6,0.926,1,0,86.0,26.26,Data Analyst,Company Website,0
6821,47,Over 40,Female,Indian,Bachelor,Business,Tier 3,10.55,11.52,116007.99,4,0.719,4,0,63.9,48.26,Data Scientist,Company Website,0
6822,46,Over 40,Female,Indian,High School,Business,Tier 2,16.48,18.14,129906.12,3,0.741,3,0,69.3,60.54,Data Scientist,LinkedIn,0
6823,25,Under 30,Male,Indian,Master,Arts/Humanities,Tier 2,15.72,14.92,112568.46,3,0.653,1,1,68.4,50.83,Data Scientist,LinkedIn,0
6824,36,30-40,Female,Indian,Master,Business,Tier 3,12.08,11.72,111774.9,2,0.95,0,0,70.0,50.63,Data Scientist,Job Portal,0
6825,37,30-40,Male,Indian,Bachelor,Engineering,Unknown,8.08,6.75,86344.6,1,1.0,1,1,78.9,111.71,Data Analyst,LinkedIn,1
6826,27,Under 30,Male,European,Master,Engineering,Tier 1 (Top),8.56,9.06,116865.03,1,1.0,2,1,82.6,19.27,HR Specialist,LinkedIn,0
6827,21,Under 30,Male,African,Master,Engineering,Tier 2,9.21,10.84,190580.34,5,0.889,2,1,83.3,88.67,Data Scientist,Referral,0
6828,31,30-40,Male,European,Bachelor,Other,Tier 2,6.3,5.61,87640.24,4,0.462,1,1,83.9,132.23,Software Engineer,Other,0
6829,30,30-40,Female,Indian,Bachelor,Engineering,Tier 2,15.58,13.78,98209.82,3,1.0,3,0,76.0,92.96,Software Engineer,Job Portal,1
6830,28,Under 30,Female,African,Master,Other,Tier 2,7.43,6.16,116457.86,3,0.981,1,0,87.2,28.37,Network Administrator,Company Website,0
6831,35,30-40,Female,European,Bachelor,Arts/Humanities,Tier 2,12.4,12.29,103504.21,4,0.669,1,0,85.1,52.89,DevOps Engineer,Company Website,0
6832,25,Under 30,Male,Indian,Master,Arts/Humanities,Tier 2,5.32,6.35,111526.47,3,0.816,4,0,85.1,75.56,Cloud Architect,Company Website,0
6833,22,Under 30,Female,Indian,High School,Computer Science,Tier 1 (Top),4.94,4.09,78456.29,5,0.901,2,0,82.8,131.2,Software Engineer,LinkedIn,0
6834,32,30-40,Male,Asian (other),Bachelor,Computer Science,Tier 2,9.79,10.86,101409.04,4,1.0,1,0,85.3,17.42,Cyber Security Analyst,Company Website,1
6835,35,30-40,Male,Asian (other),Bachelor,Engineering,Tier 3,6.0,8.87,73466.57,3,0.327,5,0,70.6,78.94,Cloud Architect,LinkedIn,0
6836,22,Under 30,Female,European,Master,Other,Tier 1 (Top),9.26,9.21,114225.14,3,0.777,6,0,77.3,65.4,Cyber Security Analyst,LinkedIn,0
6837,39,30-40,Male,Indian,PhD,Other,Tier 3,15.65,14.63,201900.78,3,1.0,0,0,95.3,32.11,Software Engineer,LinkedIn,1
6838,21,Under 30,Male,Asian (other),Bachelor,Computer Science,Tier 2,16.12,17.33,140697.01,4,1.0,1,1,86.1,18.18,Cloud Architect,LinkedIn,1
6839,27,Under 30,Male,Indian,Bachelor,Engineering,Tier 2,13.75,13.15,127353.8,5,0.802,2,1,80.1,89.63,Software Engineer,LinkedIn,0
6840,29,Under 30,Male,Asian (other),Bachelor,Other,Unknown,15.58,15.58,188788.9,2,0.9,1,1,74.0,79.47,Network Administrator,Company Website,0
6841,26,Under 30,Female,European,Master,Computer Science,Tier 3,3.42,1.18,139315.92,6,0.281,5,0,85.9,25.59,Data Analyst,Job Portal,0
6842,27,Under 30,Non-binary/Other,Indian,Master,Other,Tier 3,7.1,9.6,105670.62,2,0.937,3,1,95.2,101.89,DevOps Engineer,LinkedIn,1
6843,46,Over 40,Female,Indian,Bachelor,Engineering,Tier 3,9.24,8.72,106040.47,4,1.0,3,0,89.5,60.47,Data Analyst,Company Website,0
6844,25,Under 30,Female,Indian,PhD,Other,Tier 2,6.69,5.02,132977.78,2,0.612,2,0,66.7,50.73,Software Engineer,Company Website,0
6845,51,Over 40,Female,Indian,Master,Engineering,Tier 3,27.94,28.78,179443.31,4,1.0,3,1,91.3,106.2,DevOps Engineer,Job Portal,1
6846,35,30-40,Female,Indian,Bachelor,Engineering,Tier 2,18.76,20.57,152944.82,2,0.716,4,1,81.2,50.55,Cloud Architect,LinkedIn,1
6847,32,30-40,Male,European,Bachelor,Engineering,Tier 3,9.54,11.43,122253.22,5,0.724,5,1,90.0,38.68,Cyber Security Analyst,LinkedIn,1
6848,35,30-40,Female,European,Bachelor,Other,Tier 2,17.01,14.1,120909.9,2,1.0,0,0,94.9,70.66,Data Analyst,Company Website,1
6849,52,Over 40,Male,European,Master,Engineering,Tier 3,16.33,15.24,176720.53,2,1.0,1,1,67.2,47.15,Data Scientist,Job Portal,1
6850,24,Under 30,Female,European,Bachelor,Business,Tier 3,5.17,2.97,99973.98,3,0.839,2,0,79.2,116.6,Data Scientist,Job Portal,1
6851,23,Under 30,Male,Asian (other),Master,Engineering,Tier 3,7.8,7.25,130077.85,3,0.747,1,0,91.8,13.78,Data Analyst,LinkedIn,1
6852,25,Under 30,Female,Other,Master,Other,Tier 2,15.43,16.05,185191.67,5,0.885,1,0,98.0,48.42,Data Analyst,LinkedIn,1
6853,32,30-40,Female,Indian,Master,Computer Science,Tier 2,7.89,8.39,149519.77,2,0.804,1,1,78.3,51.62,Marketing Specialist,Referral,1
6854,21,Under 30,Non-binary/Other,European,Bachelor,Engineering,Tier 3,7.84,6.05,109276.45,4,0.66,4,0,66.8,95.29,Software Engineer,Company Website,0
6855,32,30-40,Female,Indian,PhD,Computer Science,Tier 1 (Top),14.46,14.31,141094.64,4,1.0,3,0,59.6,183.0,Data Scientist,LinkedIn,1
6856,45,Over 40,Male,Indian,Bachelor,Engineering,Tier 2,13.64,12.36,172564.82,2,0.699,5,1,98.0,37.73,Marketing Specialist,LinkedIn,1
6857,33,30-40,Male,European,Master,Engineering,Tier 1 (Top),8.24,8.52,102896.88,5,1.0,1,0,85.1,32.71,Network Administrator,Company Website,0
6858,29,Under 30,Male,American,Bachelor,Computer Science,Tier 1 (Top),7.39,7.16,92239.31,4,0.595,2,0,63.2,35.4,DevOps Engineer,Job Portal,0
6859,27,Under 30,Male,Asian (other),PhD,Other,Tier 3,4.86,4.58,114404.47,4,1.0,2,0,92.4,18.03,Product Manager,Company Website,1
6860,39,30-40,Male,American,Master,Engineering,Tier 3,7.66,7.26,133216.91,7,0.619,2,0,64.9,59.03,Software Engineer,LinkedIn,0
6861,25,Under 30,Male,Indian,PhD,Engineering,Tier 1 (Top),3.74,5.24,144535.64,7,0.96,2,1,93.1,33.14,Software Engineer,Referral,1
6862,46,Over 40,Male,African,Bachelor,Engineering,Tier 3,17.72,14.88,195213.38,4,0.954,4,1,80.0,49.61,Marketing Specialist,Job Portal,1
6863,47,Over 40,Female,Indian,Bachelor,Engineering,Tier 2,8.02,8.99,112982.41,5,0.958,4,0,85.1,46.83,DevOps Engineer,Job Portal,0
6864,34,30-40,Female,Indian,Bachelor,Computer Science,Tier 3,12.31,13.58,144540.06,5,0.443,3,0,85.5,131.53,Cyber Security Analyst,LinkedIn,0
6865,31,30-40,Male,Indian,Bachelor,Arts/Humanities,Tier 3,13.34,13.44,167111.11,1,0.853,2,0,87.8,52.17,Data Scientist,Company Website,0
6866,40,30-40,Male,Other,Bachelor,Engineering,Tier 3,7.2,8.07,85065.86,5,1.0,5,0,62.5,47.66,Cloud Architect,LinkedIn,0
6867,40,30-40,Male,American,PhD,Business,Tier 1 (Top),7.4,6.2,122882.47,5,1.0,4,0,94.8,30.08,HR Specialist,Job Portal,0
6868,25,Under 30,Male,American,Master,Computer Science,Tier 1 (Top),5.13,4.87,97810.66,3,0.966,0,0,71.8,148.58,Data Scientist,Company Website,1
6869,27,Under 30,Male,Asian (other),Bachelor,Engineering,Tier 3,10.66,14.16,165807.96,1,0.61,1,0,65.4,101.07,Cloud Architect,LinkedIn,0
6870,21,Under 30,Male,European,PhD,Other,Tier 1 (Top),3.69,3.56,159255.51,6,0.994,3,0,70.2,97.17,Software Engineer,Company Website,1
6871,35,30-40,Female,African,Master,Engineering,Tier 2,7.6,8.36,113250.56,3,0.544,2,0,59.0,26.37,Cyber Security Analyst,LinkedIn,0
6872,37,30-40,Female,American,Master,Computer Science,Tier 2,9.06,9.08,143887.17,6,1.0,1,1,98.0,156.18,Software Engineer,Referral,1
